Transaction_ID,User_ID,Recharge_Type,Amount,Date,Payment_Status,Reason
RCG_8E2222B529DE,PP0006688,Mobile Recharge,1329.98,2024-10-01,Successful,Successful
RCG_A411C8992D47,PP1073090,Cable TV,776.33,2024-12-07,Successful,Successful
RCG_6227830FE89F,PP1089929,Cable TV,48.24,2024-07-07,Successful,Successful
RCG_CCDB313C05A3,PP1059508,Electricity Bill,400.04,2024-09-28,Successful,Successful
RCG_553DCAF52A43,PP1101339,Mobile Recharge,92.54,2024-10-09,Successful,Successful
RCG_096D8F67A542,PP0048476,Mobile Recharge,1410.72,2024-04-09,Successful,Successful
RCG_F0200DE8A0F5,PP0014354,DTH,1046.09,2024-01-23,Successful,Successful
RCG_8AC2F61D97E1,PP1075507,Electricity Bill,403.92,2024-01-17,Successful,Successful
RCG_325D6828E8B5,PP1094283,Mobile Recharge,1773.01,2024-12-15,Successful,Successful
RCG_671FAF8DE320,PP0025079,DTH,562.4,2024-05-22,Successful,Successful
RCG_260827E05C9E,PP1073617,Electricity Bill,154.08,2024-10-12,Successful,Successful
RCG_59207C2A707E,PP0037811,Electricity Bill,905.16,2024-04-02,Successful,Successful
RCG_25739086E118,PP0002578,Electricity Bill,1580.12,2024-07-06,Successful,Successful
RCG_4653DD4D7A58,PP1103444,Mobile Recharge,67.52,2024-04-22,Successful,Successful
RCG_C38C3DF6D103,PP1078200,Cable TV,1177.11,2024-11-09,Successful,Successful
RCG_BFE12C867FB8,PP1097153,Cable TV,1602.22,2024-12-10,Successful,Successful
RCG_ED42B599901E,PP0008577,Cable TV,778.98,2024-04-08,Successful,Successful
RCG_93F99ACB0866,PP0029858,Cable TV,56.58,2024-06-05,Successful,Successful
RCG_60E114788EB4,PP0015539,Mobile Recharge,1742.6,2024-01-07,Successful,Successful
RCG_9014312CDA0A,PP1072215,DTH,1871.21,2024-04-10,Successful,Successful
RCG_E5EC64AFB607,PP0049865,DTH,330.21,2024-04-12,Successful,Successful
RCG_A18627D9372E,PP1054042,DTH,183.85,2024-02-22,Successful,Successful
RCG_85E2CA863AED,PP0035689,Cable TV,1973,2024-10-19,Successful,Successful
RCG_499A98D6F101,PP0003196,Electricity Bill,751.73,2024-09-10,Successful,Successful
RCG_A82D4B68CBEF,PP1101468,Mobile Recharge,1806.71,2024-06-20,Successful,Successful
RCG_F265473AB825,PP0033128,Electricity Bill,798.8,2024-06-27,Successful,Successful
RCG_03EE64F0E370,PP1096798,Cable TV,1915.03,2024-02-24,Successful,Successful
RCG_CB955C31FE81,PP1066407,DTH,1615.24,2024-11-28,Successful,Successful
RCG_03420CC1799E,PP1065379,Mobile Recharge,456.32,2024-04-12,Successful,Successful
RCG_857C6E601FE3,PP0016959,DTH,1858.24,2024-06-06,Successful,Successful
RCG_83A4A80E180E,PP0027988,Cable TV,1268.92,2024-01-20,Successful,Successful
RCG_14B7C90E3046,PP0002041,Electricity Bill,349.3,2024-12-17,Successful,Successful
RCG_0517373A1700,PP0032035,Mobile Recharge,947.47,2024-01-22,Successful,Successful
RCG_B7A613362B88,PP1062607,DTH,758.5,2024-03-28,Failed,Server error
RCG_5C5D1701D0B7,PP0037063,DTH,1436.51,2024-02-04,Successful,Successful
RCG_7440D9099395,PP1070375,Mobile Recharge,59.87,2024-12-12,Successful,Successful
RCG_3334ECD1CA29,PP1068825,Cable TV,859.08,2024-09-08,Successful,Successful
RCG_620DE92B9084,PP0014561,Electricity Bill,47.83,2024-02-01,Successful,Successful
RCG_C9A048903DD3,PP0011448,Cable TV,1502.41,2024-04-01,Successful,Successful
RCG_70369DE23DE9,PP1088290,DTH,941.74,2024-04-26,Successful,Successful
RCG_F139109F3BDD,PP1076771,DTH,875.82,2024-06-24,Successful,Successful
RCG_21F25A10E0E2,PP0006448,Mobile Recharge,276.12,2024-08-02,Failed,Server error
RCG_C7650A8B5981,PP1058933,Electricity Bill,542.6,2024-10-31,Successful,Successful
RCG_C70B0A334A2F,PP1050347,Mobile Recharge,277.34,2024-12-26,Successful,Successful
RCG_E51A35E1599B,PP0048969,Electricity Bill,1620.1,2024-10-23,Successful,Successful
RCG_D8A2B50D0373,PP0020310,DTH,1626.38,2024-08-30,Successful,Successful
RCG_391DE3FE06DD,PP1102527,Mobile Recharge,164.39,2024-07-15,Successful,Successful
RCG_3533FC6F22B0,PP0030991,Cable TV,1087.01,2024-05-08,Successful,Successful
RCG_3D9F1927964C,PP1056389,DTH,1103.75,2024-01-28,Successful,Successful
RCG_2163E52B7D9D,PP1069706,Electricity Bill,1239.52,2024-10-06,Successful,Successful
RCG_A5691714003D,PP1087291,Cable TV,111.07,2024-02-21,Successful,Successful
RCG_0769DF379FBE,PP1091659,Mobile Recharge,678.41,2024-07-10,Successful,Successful
RCG_519C17030593,PP0007719,Electricity Bill,1409.95,2024-05-09,Successful,Successful
RCG_492766DE05EF,PP0002381,DTH,1578.15,2024-12-04,Successful,Successful
RCG_B5DC19B321A8,PP1053891,Mobile Recharge,648.39,2024-04-14,Successful,Successful
RCG_A97BB2B3E7B6,PP1099119,Mobile Recharge,1010.04,2024-08-29,Failed,Server error
RCG_E4F7CA448A5F,PP0006531,Electricity Bill,1932.09,2024-04-26,Successful,Successful
RCG_6FF39D424B32,PP1069527,Electricity Bill,1628.27,2024-11-28,Successful,Successful
RCG_7214A21CBA7A,PP1080519,Cable TV,1532.26,2024-12-03,Successful,Successful
RCG_39ABE14DD0B7,PP1084175,Mobile Recharge,1526.88,2024-04-19,Successful,Successful
RCG_89503CB39B0E,PP0021983,Cable TV,1105.89,2024-06-16,Successful,Successful
RCG_C2FA303CD12C,PP1052772,Cable TV,874.39,2024-03-18,Successful,Successful
RCG_CE8B6BD998BC,PP0047159,DTH,875.48,2024-01-28,Successful,Successful
RCG_B493FADADEC3,PP1053002,Mobile Recharge,736.03,2024-09-02,Successful,Successful
RCG_4E1F432F26CF,PP1100337,Cable TV,469.75,2024-07-11,Successful,Successful
RCG_E49F9DD601D6,PP1103408,Mobile Recharge,1497.64,2024-11-15,Successful,Successful
RCG_773990B796A7,PP0016466,Cable TV,1104.63,2024-03-23,Successful,Successful
RCG_3B89F5E56960,PP1099616,DTH,103.5,2024-03-11,Successful,Successful
RCG_9DF7DF8CEA93,PP1078998,DTH,1609.82,2024-11-30,Successful,Successful
RCG_BF1C121546F3,PP0028523,DTH,1091.13,2024-09-02,Failed,Insufficient amount
RCG_7B78F773D6BA,PP0003408,DTH,308.7,2024-09-29,Successful,Successful
RCG_ED5B594E47AD,PP0015454,Cable TV,1016.17,2024-08-04,Successful,Successful
RCG_30F082A0D522,PP1064296,Cable TV,174.63,2024-02-12,Successful,Successful
RCG_3CB978F8B176,PP0037107,Electricity Bill,88.68,2024-07-29,Successful,Successful
RCG_6E694E50F81D,PP0020346,Cable TV,505.94,2024-10-25,Successful,Successful
RCG_EBEACB3CEB25,PP0007883,Mobile Recharge,248.95,2024-05-10,Successful,Successful
RCG_10057715C467,PP0045767,Mobile Recharge,1576.34,2024-03-31,Successful,Successful
RCG_741E2F0D42B0,PP0043695,Mobile Recharge,405.99,2024-08-19,Successful,Successful
RCG_C480C6F6A931,PP0004261,Electricity Bill,1247.91,2024-02-05,Successful,Successful
RCG_F09306E00BCA,PP1050512,Cable TV,1418.43,2024-11-30,Successful,Successful
RCG_33E61D5EBAC7,PP0004417,Electricity Bill,517.98,2024-01-27,Successful,Successful
RCG_7B5365295E1A,PP1101996,Mobile Recharge,1125.58,2024-06-12,Successful,Successful
RCG_AB3D248BD76B,PP1107563,DTH,1363.94,2024-03-17,Successful,Successful
RCG_7F04C94D4163,PP0013981,DTH,1735.71,2024-06-02,Successful,Successful
RCG_6D17C858409D,PP1058215,Cable TV,1890.68,2024-02-17,Successful,Successful
RCG_271F70D641D1,PP0011939,Mobile Recharge,271.29,2024-09-30,Successful,Successful
RCG_AAE38B9D36E1,PP1092620,Mobile Recharge,114.6,2024-12-17,Successful,Successful
RCG_B880D2FE3EA9,PP0045225,Electricity Bill,192.79,2024-04-04,Successful,Successful
RCG_6BB7FBD042AE,PP0031743,Mobile Recharge,1537.06,2024-12-04,Successful,Successful
RCG_389FDC68A7C5,PP0011879,DTH,618.13,2024-05-23,Successful,Successful
RCG_DCA9A228BE96,PP1103422,Cable TV,166.15,2024-04-19,Successful,Successful
RCG_CEB58DA3BCD6,PP1076798,DTH,1140.29,2024-01-14,Successful,Successful
RCG_1BD9437DC28A,PP0010636,Mobile Recharge,1350.15,2024-05-21,Successful,Successful
RCG_6815C5BA8FE3,PP1107101,Mobile Recharge,320.62,2024-09-05,Successful,Successful
RCG_DCE26FACBCF0,PP1079022,Electricity Bill,1982.57,2024-12-18,Successful,Successful
RCG_4ED8E27289EE,PP1070972,DTH,1228.3,2024-07-10,Successful,Successful
RCG_C61829056496,PP0037146,DTH,797.69,2024-10-10,Successful,Successful
RCG_67B665370F06,PP1089284,Cable TV,1474,2024-03-26,Successful,Successful
RCG_550CB4F6089F,PP0006757,Electricity Bill,888.72,2024-12-08,Successful,Successful
RCG_6005C43D9025,PP1066309,Cable TV,1723.66,2024-04-05,Successful,Successful
RCG_7B76585C3DF8,PP0032399,DTH,338.1,2024-10-04,Successful,Successful
RCG_442E9D90FD97,PP1075602,Mobile Recharge,1023.86,2024-06-22,Successful,Successful
RCG_2D26CA2767ED,PP0031517,Mobile Recharge,1706.24,2024-01-18,Successful,Successful
RCG_8D046D961463,PP1098872,Electricity Bill,1271.13,2024-12-20,Successful,Successful
RCG_54E3B8F5BCB5,PP1080264,Cable TV,1909.52,2024-11-10,Successful,Successful
RCG_7E9D64CE1084,PP0011108,Electricity Bill,1369.71,2024-05-30,Successful,Successful
RCG_D825C159AC34,PP0035271,DTH,952.69,2024-06-05,Successful,Successful
RCG_F7A868C2BD3A,PP0035878,Electricity Bill,1540.91,2024-04-27,Successful,Successful
RCG_920F05615298,PP1092166,DTH,572.9,2024-07-14,Successful,Successful
RCG_A45AD8190B52,PP0012272,Electricity Bill,91.88,2024-03-17,Successful,Successful
RCG_F66F30634D93,PP0020084,Cable TV,1529.05,2024-05-24,Successful,Successful
RCG_B3BF9E89B0AB,PP1072257,Mobile Recharge,1454.78,2024-01-06,Successful,Successful
RCG_8060A6901111,PP1055402,DTH,1647.7,2024-06-28,Successful,Successful
RCG_9837CB245873,PP1106672,Mobile Recharge,1607.25,2024-10-18,Successful,Successful
RCG_3970CACE0063,PP1104931,DTH,1815.89,2024-11-05,Successful,Successful
RCG_726E4BCF3490,PP0018367,Electricity Bill,178.32,2024-05-11,Successful,Successful
RCG_886CC52B76CF,PP0026526,Mobile Recharge,1834.01,2024-10-31,Successful,Successful
RCG_933997367CFF,PP0004712,Mobile Recharge,809.75,2024-05-05,Successful,Successful
RCG_26029545499D,PP0033909,DTH,228.35,2024-02-03,Successful,Successful
RCG_BA43B4552E8A,PP0023355,DTH,825.78,2024-05-14,Successful,Successful
RCG_A74111FA7D28,PP0011511,DTH,496.52,2024-02-16,Successful,Successful
RCG_56B176E714D6,PP1086559,Mobile Recharge,1992.77,2024-08-25,Successful,Successful
RCG_B00780999064,PP0039907,Cable TV,1212.72,2024-11-06,Successful,Successful
RCG_82D1B62E0ADF,PP0005113,Mobile Recharge,1615.81,2024-03-27,Successful,Successful
RCG_B1E3EBAB001F,PP0001073,Electricity Bill,1162.79,2024-08-14,Successful,Successful
RCG_1E561CA75361,PP1080164,Cable TV,1899.53,2024-01-16,Successful,Successful
RCG_0C8DD70797F4,PP0037944,DTH,164.28,2024-03-05,Successful,Successful
RCG_856E956DF3EA,PP1089869,Electricity Bill,339.7,2024-06-29,Successful,Successful
RCG_10F0DA0723D2,PP1088708,Cable TV,1885.55,2024-04-07,Successful,Successful
RCG_C9954F3A91A2,PP0040142,DTH,510.63,2024-02-11,Successful,Successful
RCG_553F1FE22B7F,PP1067447,Cable TV,656.54,2024-09-19,Successful,Successful
RCG_FC1730EB53CA,PP1051034,Cable TV,1792.26,2024-11-20,Successful,Successful
RCG_B17725245B6D,PP0027420,DTH,1417.14,2024-11-02,Successful,Successful
RCG_5CB305651B6A,PP1101701,Mobile Recharge,510.58,2024-09-11,Successful,Successful
RCG_A82EDAD5CC15,PP1055780,Cable TV,890.23,2024-10-04,Successful,Successful
RCG_3FF1B822F692,PP0015567,Electricity Bill,1031.68,2024-02-03,Successful,Successful
RCG_2CA0DFC947A0,PP1099932,DTH,1080.79,2024-07-01,Successful,Successful
RCG_14B08D8761EC,PP0000226,DTH,280.17,2024-04-26,Successful,Successful
RCG_90601F49924B,PP0007320,Mobile Recharge,188.71,2024-07-30,Successful,Successful
RCG_7582958DA28F,PP0019030,Mobile Recharge,966.28,2024-10-17,Successful,Successful
RCG_A84F7B454FEC,PP1093444,Mobile Recharge,1874.6,2024-10-05,Successful,Successful
RCG_12092E253433,PP0009076,Electricity Bill,964.5,2024-04-19,Successful,Successful
RCG_E94AB76154F2,PP1085984,DTH,756.23,2024-05-17,Successful,Successful
RCG_2D8FD36338E0,PP0044063,Mobile Recharge,1334.9,2024-01-22,Successful,Successful
RCG_D8FE23155A02,PP1079161,Mobile Recharge,1437.13,2024-02-21,Successful,Successful
RCG_F70809BDE326,PP1084995,DTH,304.07,2024-10-07,Successful,Successful
RCG_5C2B498EE5BE,PP1102423,Electricity Bill,516.77,2024-10-15,Successful,Successful
RCG_4F4D475D4637,PP1073094,Mobile Recharge,647.07,2024-08-17,Successful,Successful
RCG_EA586C729128,PP1090154,Mobile Recharge,1522.23,2024-09-04,Successful,Successful
RCG_EFECCC53766A,PP1068601,DTH,815.63,2024-12-28,Successful,Successful
RCG_4C60E97D6110,PP0030699,Electricity Bill,1002.33,2024-01-24,Successful,Successful
RCG_4180C5CA4CE3,PP1081716,Mobile Recharge,1878.45,2024-09-12,Successful,Successful
RCG_9BEEDA78AF1C,PP1080126,Mobile Recharge,1059.69,2024-06-10,Successful,Successful
RCG_92F4233A579F,PP1074983,Electricity Bill,1094.03,2024-06-06,Successful,Successful
RCG_1E14714CCC35,PP0004891,Cable TV,1607.58,2024-02-24,Successful,Successful
RCG_C822E27F0270,PP0001843,DTH,1912.26,2024-08-01,Successful,Successful
RCG_AFC7598489C4,PP0005331,DTH,1270.9,2024-08-26,Successful,Successful
RCG_3F561BB0F9FC,PP1102158,Electricity Bill,912.78,2024-06-23,Successful,Successful
RCG_47D23F9AD2D7,PP1085853,Mobile Recharge,1168.94,2024-07-11,Successful,Successful
RCG_8EBD2D54BC54,PP1081568,Mobile Recharge,773.92,2024-05-22,Successful,Successful
RCG_7A506267F51C,PP1080680,Electricity Bill,121.37,2024-05-31,Successful,Successful
RCG_8888886B9237,PP0033548,Mobile Recharge,303.5,2024-08-07,Successful,Successful
RCG_4C2BD1FAB474,PP1103059,Electricity Bill,1060.65,2024-08-12,Successful,Successful
RCG_69A1CD1AD2BE,PP1071411,Electricity Bill,1035.84,2024-09-21,Successful,Successful
RCG_338D0E3FAD67,PP0002184,Mobile Recharge,1558.74,2024-02-29,Successful,Successful
RCG_8B8DCF194A24,PP1071189,DTH,1346.64,2024-10-29,Successful,Successful
RCG_E9B2862E42F1,PP1082671,Mobile Recharge,1097.61,2024-12-12,Failed,Insufficient amount
RCG_E4D8F754DB76,PP1069591,Electricity Bill,384.18,2024-09-18,Successful,Successful
RCG_CC92E76A5C30,PP1087294,Electricity Bill,1158.8,2024-10-19,Successful,Successful
RCG_83DE305B9180,PP1087699,Electricity Bill,618.52,2024-05-12,Successful,Successful
RCG_6B7B8E0897D2,PP0020000,Cable TV,570.68,2024-09-14,Successful,Successful
RCG_98EB3690927A,PP1050088,Electricity Bill,170.24,2024-11-06,Successful,Successful
RCG_2715D10D5AE9,PP1054706,Cable TV,272.46,2024-01-08,Successful,Successful
RCG_3D6147B9F4D6,PP1062900,Cable TV,1577.18,2024-03-19,Successful,Successful
RCG_71194E41A9C6,PP0049741,DTH,753.11,2024-10-22,Successful,Successful
RCG_7D1553E0BDB7,PP1051570,Mobile Recharge,346.95,2024-08-15,Successful,Successful
RCG_8B0B4E654C0D,PP1079533,Cable TV,1747.24,2024-11-26,Successful,Successful
RCG_9F3BB7AE2770,PP1072500,DTH,603.19,2024-04-15,Successful,Successful
RCG_E392F6AA90F4,PP1052014,Mobile Recharge,506.6,2024-03-20,Successful,Successful
RCG_89690E054A69,PP0045426,DTH,1522.63,2024-04-30,Successful,Successful
RCG_D4FC7F8B93C5,PP0019085,Electricity Bill,147.67,2024-12-24,Successful,Successful
RCG_E0BDAF6695D7,PP0027368,DTH,1836.91,2024-10-22,Successful,Successful
RCG_64B6A39FA402,PP1083761,Mobile Recharge,534.92,2024-08-30,Successful,Successful
RCG_647510D6E801,PP1090662,Cable TV,1930.5,2024-10-21,Successful,Successful
RCG_6A9AF8BB5FF3,PP0017290,Electricity Bill,1426.25,2024-01-30,Successful,Successful
RCG_73277C79BFFC,PP0014505,Mobile Recharge,93.78,2024-01-25,Successful,Successful
RCG_F7FD3DF3A726,PP0019224,Mobile Recharge,1763.33,2024-04-02,Successful,Successful
RCG_4A04B8A9ABF0,PP1084267,Cable TV,1367.49,2024-05-10,Successful,Successful
RCG_CFCBFD9AE60E,PP1077745,DTH,184.11,2024-10-07,Successful,Successful
RCG_54E51A155350,PP1088907,Electricity Bill,690.67,2024-06-09,Successful,Successful
RCG_6B083DA055DE,PP0012987,Mobile Recharge,21.01,2024-06-30,Successful,Successful
RCG_31A28DD1DF92,PP1081548,DTH,1555.54,2024-12-08,Successful,Successful
RCG_C110A49E0C18,PP1052994,Electricity Bill,92.75,2024-06-09,Successful,Successful
RCG_E7A817AA6E16,PP0039815,DTH,585.16,2024-07-09,Successful,Successful
RCG_58D99A4F3CF6,PP1096153,Electricity Bill,243.67,2024-06-12,Successful,Successful
RCG_75A056F27CC1,PP1060219,Cable TV,1192.31,2024-01-10,Successful,Successful
RCG_CCD900108F88,PP1103605,Cable TV,820.38,2024-04-03,Successful,Successful
RCG_1B4F7DE9A3FF,PP0046961,Electricity Bill,226.69,2024-07-20,Successful,Successful
RCG_6ADF0925EE5A,PP0032117,Electricity Bill,227.86,2024-06-17,Successful,Successful
RCG_D6A9AFDBC749,PP0037701,Cable TV,479.63,2024-06-11,Successful,Successful
RCG_22D70B70143E,PP0042684,Cable TV,1591.03,2024-01-03,Successful,Successful
RCG_FB2191CC7CD4,PP0038813,Cable TV,1212.54,2024-03-26,Successful,Successful
RCG_6CD251E67D4D,PP0006867,Cable TV,1701.72,2024-08-26,Successful,Successful
RCG_07B85B680456,PP0036651,Mobile Recharge,1764.33,2024-02-20,Successful,Successful
RCG_BBD0341BB77B,PP0004515,DTH,1616.55,2024-04-14,Successful,Successful
RCG_3408100AA56E,PP1052754,Cable TV,1143.52,2024-07-15,Successful,Successful
RCG_D6AEA71990E3,PP0004055,Mobile Recharge,222.4,2024-05-16,Successful,Successful
RCG_A9FE0BC21454,PP1070057,Cable TV,1891.96,2024-12-04,Successful,Successful
RCG_3AAC81F56341,PP0014677,Cable TV,154.02,2024-08-05,Successful,Successful
RCG_0BE110067155,PP0030190,DTH,701.06,2024-05-20,Successful,Successful
RCG_5586BA24B526,PP1100341,Cable TV,1178.77,2024-04-09,Successful,Successful
RCG_4707D10A71ED,PP1092318,Electricity Bill,762.25,2024-04-24,Successful,Successful
RCG_CC3262AE33C7,PP1102117,DTH,1337.52,2024-06-01,Successful,Successful
RCG_D747EABF3064,PP0004894,Electricity Bill,1254.03,2024-07-27,Successful,Successful
RCG_CC9420520CD7,PP0026610,Electricity Bill,841.25,2024-04-15,Successful,Successful
RCG_18E6D008D9D7,PP1064680,Cable TV,1381.92,2024-02-13,Successful,Successful
RCG_87EE39C06CCF,PP1102062,Electricity Bill,200.89,2024-07-28,Successful,Successful
RCG_BE35091F9056,PP0049282,Mobile Recharge,1245.71,2024-01-03,Successful,Successful
RCG_3BC93B864392,PP1052005,Electricity Bill,1325.86,2024-11-17,Successful,Successful
RCG_962BE4E80B7E,PP0047424,DTH,946.99,2024-08-29,Successful,Successful
RCG_79851749F058,PP1069423,Cable TV,1865.08,2024-02-27,Successful,Successful
RCG_BF7CDF911E02,PP0041338,DTH,1854.24,2024-01-20,Successful,Successful
RCG_102B9405444A,PP1054887,DTH,521.54,2024-12-14,Successful,Successful
RCG_E0D78A19CD26,PP1055081,Cable TV,1668.6,2024-11-26,Successful,Successful
RCG_07D01DBA6F4C,PP0023567,Electricity Bill,622.05,2024-09-10,Successful,Successful
RCG_B36383B47565,PP0045730,Mobile Recharge,1608.94,2024-06-28,Successful,Successful
RCG_0D7D416DED33,PP1063653,DTH,1025.6,2024-08-22,Successful,Successful
RCG_C926CF1884ED,PP1055583,Cable TV,827.85,2024-11-25,Successful,Successful
RCG_47B7FCB6F92C,PP0005172,Mobile Recharge,61.17,2024-05-01,Successful,Successful
RCG_C55AF096BFA7,PP1086391,Mobile Recharge,1692.74,2024-06-24,Successful,Successful
RCG_8C5EAA096A8E,PP1102226,Electricity Bill,983.19,2024-03-09,Successful,Successful
RCG_36C5BFA2B0AE,PP0044285,Mobile Recharge,91.63,2024-11-11,Successful,Successful
RCG_FC6AABD122A9,PP0009165,DTH,1504.48,2024-03-02,Successful,Successful
RCG_606CDDCD41DF,PP1075318,Cable TV,178.26,2024-04-11,Successful,Successful
RCG_180FC3E714BD,PP1061499,DTH,1642.11,2024-11-04,Successful,Successful
RCG_40B02FFBDBD0,PP0033220,DTH,658.74,2024-08-16,Successful,Successful
RCG_A9C2E2271D7B,PP1057988,Mobile Recharge,364.58,2024-09-05,Successful,Successful
RCG_D58DC5A313F4,PP0045700,Electricity Bill,1279.68,2024-11-22,Successful,Successful
RCG_545584797BEE,PP1092323,DTH,1886.89,2024-07-03,Successful,Successful
RCG_796DB9F05CCC,PP1053651,Cable TV,1866.04,2024-02-17,Successful,Successful
RCG_B1B0023BB141,PP1082671,DTH,588.62,2024-12-26,Successful,Successful
RCG_5B3BFB1ACF5E,PP1095834,Mobile Recharge,460.07,2024-11-05,Successful,Successful
RCG_E1D1F9A9F07D,PP0048552,Cable TV,1702.46,2024-09-23,Successful,Successful
RCG_E49DF612A748,PP1096015,Mobile Recharge,767.75,2024-01-28,Successful,Successful
RCG_CB807E67FB09,PP1078788,Mobile Recharge,1959.18,2024-11-22,Successful,Successful
RCG_A90BF47CEECB,PP1106108,Mobile Recharge,254.88,2024-10-24,Successful,Successful
RCG_7C73D7066AA7,PP0002522,Mobile Recharge,1082.5,2024-09-12,Successful,Successful
RCG_79507BA3F747,PP0027169,Cable TV,887.62,2024-09-18,Successful,Successful
RCG_D34432F2E921,PP1106557,Mobile Recharge,113.17,2024-01-18,Successful,Successful
RCG_01E342594AD0,PP1077439,Mobile Recharge,1949.51,2024-02-15,Successful,Successful
RCG_A855203D9495,PP0018682,Electricity Bill,70.66,2024-09-23,Failed,Insufficient amount
RCG_2E11C4445CA7,PP0042453,Mobile Recharge,950.05,2024-05-28,Successful,Successful
RCG_11FFD8DB853A,PP0040337,DTH,286.3,2024-05-20,Successful,Successful
RCG_65EEB9C7A907,PP0003006,Cable TV,1441.13,2024-02-09,Successful,Successful
RCG_03937A965523,PP1089083,DTH,110.29,2024-08-28,Successful,Successful
RCG_97926DD43B64,PP1049461,Cable TV,1725.15,2024-11-05,Successful,Successful
RCG_7235983F7194,PP0017166,Mobile Recharge,1790.55,2024-11-16,Successful,Successful
RCG_723C8712D476,PP1060207,Mobile Recharge,1916.13,2024-09-14,Successful,Successful
