transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
719,7/2/2023,7:19:00,37,Female,42,Clothing,2,30,12,60
701,11/29/2023,16:33:00,93,Female,52,Beauty,2,30,14.1,60
681,8/4/2023,22:12:00,24,Female,43,Electronics,2,30,8.4,60
675,7/19/2023,18:10:00,26,Female,45,Clothing,2,30,15.9,60
593,1/18/2023,22:05:00,2,Male,35,Electronics,2,30,13.2,60
588,10/18/2023,17:54:00,5,Male,38,Electronics,2,30,13.8,60
581,12/15/2022,21:16:00,103,Female,48,Beauty,2,30,13.8,60
573,9/19/2023,22:59:00,78,Male,49,Beauty,2,30,36.3,60
565,9/5/2023,20:24:00,75,Female,45,Beauty,2,30,9,60
563,12/21/2022,18:40:00,150,Male,20,Clothing,2,30,16.2,60
548,4/14/2023,7:00:00,4,Female,51,Clothing,2,30,15.6,60
528,12/11/2023,21:51:00,102,Female,36,Clothing,2,30,9.6,60
501,6/28/2023,20:21:00,2,Male,39,Electronics,2,30,9,60
499,4/3/2022,10:52:00,15,Male,46,Beauty,2,30,16.5,60
495,6/24/2022,21:06:00,131,Male,24,Beauty,2,30,11.7,60
478,7/24/2023,11:13:00,3,Female,58,Clothing,2,30,8.1,60
456,12/15/2023,19:45:00,51,Male,57,Electronics,2,30,33.9,60
448,3/19/2022,9:36:00,86,Female,54,Beauty,2,30,16.2,60
415,1/5/2022,9:59:00,85,Male,53,Clothing,2,30,8.1,60
399,12/7/2022,9:25:00,136,Female,64,Beauty,2,30,12.9,60
370,10/24/2023,21:04:00,61,Male,23,Electronics,2,30,34.8,60
315,7/3/2023,18:53:00,122,Male,47,Clothing,2,30,15,60
304,3/23/2023,18:35:00,59,Female,37,Electronics,2,30,15.6,60
289,9/9/2023,20:29:00,107,Male,53,Electronics,2,30,8.1,60
266,9/12/2022,18:26:00,66,Female,19,Electronics,2,30,14.4,60
263,5/4/2022,21:48:00,133,Male,23,Beauty,2,30,34.8,60
260,1/19/2023,21:09:00,107,Male,28,Beauty,2,30,10.5,60
247,12/23/2022,17:56:00,82,Male,41,Electronics,2,30,31.5,60
228,4/3/2023,20:26:00,4,Female,59,Electronics,2,30,10.8,60
214,11/5/2022,16:31:00,53,Male,20,Beauty,2,30,8.1,60
178,10/11/2023,17:51:00,142,Male,40,Clothing,2,30,34.2,60
162,4/11/2023,19:37:00,118,Male,39,Clothing,2,30,9,60
148,7/3/2023,20:39:00,5,Male,18,Clothing,2,30,9.9,60
123,8/11/2023,19:00:00,3,Female,40,Electronics,2,30,11.7,60
95,11/6/2022,19:57:00,103,Female,32,Clothing,2,30,7.5,60
80,10/22/2023,16:51:00,82,Female,64,Clothing,2,30,12.3,60
1996,12/7/2023,18:49:00,2,Male,62,Clothing,1,50,25,50
1985,3/31/2023,20:15:00,113,Female,19,Electronics,2,25,9.75,50
1973,8/19/2023,10:10:00,22,Male,60,Clothing,1,50,21.5,50
1963,12/12/2022,20:56:00,115,Female,55,Beauty,1,50,20.5,50
1958,11/27/2022,19:19:00,125,Male,62,Electronics,2,25,11.75,50
1949,11/11/2022,20:24:00,105,Female,41,Electronics,2,25,12.5,50
1944,7/18/2023,21:08:00,63,Male,44,Clothing,2,25,6.5,50
1941,1/6/2023,6:14:00,48,Female,57,Clothing,2,25,12,50
1935,12/16/2022,22:40:00,96,Female,34,Beauty,1,50,47.5,50
1922,10/28/2023,20:07:00,72,Male,41,Electronics,1,50,48.5,50
1919,10/25/2022,17:54:00,78,Female,22,Beauty,2,25,26.5,50
1916,11/8/2022,12:40:00,102,Female,32,Electronics,1,50,16.5,50
1906,10/1/2022,20:10:00,58,Female,20,Clothing,1,50,26.5,50
1902,12/21/2022,17:12:00,97,Female,54,Beauty,1,50,14,50
1896,11/5/2022,20:19:00,87,Female,30,Electronics,2,25,30.75,50
1893,2/25/2023,17:04:00,3,Male,49,Electronics,1,50,22.5,50
1892,10/1/2023,7:22:00,3,Male,20,Electronics,1,50,23.5,50
1890,10/18/2023,14:20:00,51,Male,34,Electronics,2,25,6.25,50
1889,9/2/2022,22:48:00,80,Female,35,Electronics,1,50,56,50
1882,6/21/2023,20:56:00,15,Female,64,Electronics,2,25,9,50
1866,8/17/2023,22:38:00,5,Male,24,Electronics,1,50,20,50
1863,5/26/2023,22:33:00,4,Female,30,Electronics,2,25,10,50
1857,11/9/2022,12:15:00,109,Male,60,Electronics,2,25,7.5,50
1854,11/25/2023,16:53:00,109,Male,29,Clothing,1,50,22.5,50
1851,9/10/2022,21:36:00,87,Male,32,Electronics,2,25,25,50
1849,7/21/2023,22:42:00,1,Male,32,Clothing,2,25,12,50
1846,11/16/2023,17:51:00,83,Male,42,Beauty,1,50,49.5,50
1840,5/12/2023,20:22:00,138,Male,62,Clothing,2,25,11,50
1836,2/13/2023,17:19:00,3,Female,22,Clothing,1,50,23.5,50
1811,12/9/2023,21:58:00,5,Male,61,Beauty,2,25,8.5,50
1798,7/18/2023,20:26:00,96,Male,61,Clothing,1,50,20,50
1792,8/26/2023,17:37:00,88,Female,20,Beauty,1,50,26.5,50
1780,12/11/2022,10:00:00,32,Male,52,Electronics,2,25,10.5,50
1774,3/9/2023,6:48:00,2,Female,40,Clothing,2,25,8,50
1771,9/13/2023,13:41:00,108,Male,24,Electronics,2,25,10.75,50
1770,11/30/2023,20:08:00,65,Male,32,Clothing,1,50,56,50
1763,6/30/2022,11:37:00,93,Male,34,Clothing,2,25,13.5,50
1762,11/15/2023,18:43:00,81,Female,24,Electronics,2,25,11,50
1751,12/27/2023,22:09:00,99,Female,42,Clothing,2,25,30.25,50
1737,11/14/2022,22:32:00,40,Female,33,Clothing,1,50,14,50
1730,8/14/2023,19:17:00,116,Female,36,Clothing,2,25,10.75,50
1712,11/25/2023,16:37:00,92,Female,57,Beauty,2,25,8.75,50
1705,8/14/2022,8:32:00,94,Male,60,Electronics,2,25,8.75,50
1694,1/10/2023,19:22:00,4,Female,39,Electronics,2,25,9.75,50
1685,4/20/2022,20:32:00,76,Male,57,Electronics,2,25,8.75,50
1665,11/1/2023,19:38:00,4,Male,57,Clothing,1,50,14,50
1629,2/17/2022,20:18:00,144,Male,62,Electronics,2,25,10.75,50
1627,11/18/2022,17:21:00,84,Male,57,Clothing,1,50,60,50
1618,9/15/2022,6:27:00,118,Female,27,Beauty,1,50,13.5,50
1606,10/19/2023,19:52:00,2,Male,22,Electronics,1,50,26.5,50
1586,11/4/2022,16:25:00,59,Male,50,Electronics,1,50,14,50
1574,10/26/2022,21:51:00,150,Female,63,Electronics,2,25,24.75,50
1571,11/8/2022,14:55:00,105,Female,41,Electronics,1,50,25,50
1562,11/26/2023,10:21:00,5,Male,54,Electronics,2,25,12.75,50
1560,11/13/2022,17:16:00,91,Female,25,Electronics,1,50,18.5,50
1556,5/17/2023,19:13:00,35,Female,18,Electronics,1,50,22.5,50
1545,7/15/2023,18:21:00,16,Male,27,Clothing,2,25,8.25,50
1542,5/17/2023,20:30:00,147,Female,20,Beauty,1,50,14.5,50
1527,9/29/2023,8:30:00,1,Male,57,Clothing,2,25,11.75,50
1525,12/13/2022,13:35:00,106,Female,47,Beauty,2,25,12,50
1505,10/30/2022,8:00:00,98,Male,24,Beauty,1,50,14.5,50
1493,11/26/2023,21:49:00,58,Male,41,Beauty,2,25,6.75,50
1473,3/19/2022,9:06:00,30,Male,64,Beauty,1,50,13,50
1460,1/25/2023,19:42:00,4,Male,40,Beauty,1,50,22,50
1450,7/16/2023,8:52:00,1,Female,59,Beauty,2,25,10.25,50
1446,1/23/2022,18:55:00,155,Male,21,Electronics,1,50,23.5,50
1434,2/4/2022,10:02:00,147,Female,43,Electronics,2,25,7,50
1429,11/22/2023,13:14:00,102,Male,64,Electronics,2,25,12,50
1391,3/1/2022,11:29:00,130,Male,,Beauty,2,25,9.25,50
1389,9/27/2023,18:11:00,60,Male,21,Clothing,2,25,9.5,50
1375,10/1/2022,17:50:00,79,Male,32,Clothing,1,50,59,50
1367,4/15/2022,11:38:00,16,Female,,Electronics,1,50,15.5,50
1359,5/17/2022,22:21:00,55,Male,50,Clothing,1,50,19,50
1349,12/8/2023,21:57:00,112,Female,57,Beauty,1,50,49.5,50
1343,10/21/2023,20:10:00,87,Male,21,Electronics,2,25,28.5,50
1339,11/10/2022,10:34:00,132,Female,22,Electronics,2,25,7.5,50
1325,10/11/2022,19:47:00,18,Female,52,Electronics,2,25,26.75,50
1321,4/23/2023,22:54:00,155,Female,26,Electronics,2,25,10.5,50
1316,7/21/2023,17:11:00,1,Female,48,Clothing,2,25,11.75,50
1307,1/29/2022,22:11:00,68,Female,26,Electronics,2,25,11.75,50
1306,11/11/2023,20:57:00,122,Male,54,Electronics,1,50,18.5,50
1286,12/26/2022,17:23:00,111,Male,55,Electronics,2,25,28.5,50
1273,6/20/2023,20:39:00,1,Female,22,Beauty,1,50,25.5,50
1261,9/27/2022,21:19:00,116,Male,21,Clothing,2,25,6.25,50
1258,12/3/2022,20:27:00,64,Female,37,Clothing,1,50,21.5,50
1250,11/19/2022,20:39:00,96,Male,48,Electronics,1,50,48.5,50
1249,12/10/2022,21:44:00,95,Male,20,Clothing,1,50,60,50
1246,4/26/2023,22:54:00,3,Female,48,Electronics,2,25,11.5,50
1234,9/7/2023,17:46:00,78,Female,62,Electronics,2,25,8.25,50
1226,11/30/2023,17:52:00,102,Female,61,Clothing,1,50,51,50
1224,1/20/2022,17:10:00,103,Female,25,Clothing,1,50,20,50
1207,6/30/2023,21:48:00,3,Female,42,Beauty,2,25,10,50
1189,12/7/2022,6:08:00,104,Male,63,Beauty,1,50,20.5,50
1172,10/19/2022,21:12:00,150,Male,32,Beauty,2,25,28.5,50
1170,1/6/2023,17:13:00,96,Female,25,Clothing,2,25,8,50
1151,12/12/2022,14:48:00,99,Male,29,Clothing,1,50,26,50
1143,5/1/2023,21:10:00,23,Female,45,Clothing,1,50,15,50
1141,9/17/2023,19:13:00,65,Female,22,Electronics,1,50,58,50
1135,1/14/2022,8:16:00,124,Male,20,Clothing,2,25,12.5,50
1134,8/5/2022,9:04:00,106,Male,49,Electronics,1,50,24,50
1127,3/15/2022,19:26:00,87,Female,33,Clothing,2,25,13,50
1120,3/2/2023,19:32:00,4,Male,60,Beauty,1,50,26.5,50
1113,12/8/2023,17:41:00,141,Female,41,Electronics,2,25,27.75,50
1106,8/12/2023,17:50:00,3,Female,46,Clothing,1,50,14,50
1102,8/21/2023,18:04:00,5,Female,47,Beauty,2,25,6.5,50
1081,6/27/2023,22:23:00,5,Male,40,Electronics,1,50,17,50
1063,8/4/2022,10:26:00,56,Male,57,Electronics,2,25,11,50
1059,7/12/2022,22:05:00,89,Male,62,Clothing,1,50,12.5,50
1041,5/10/2022,7:27:00,74,Male,34,Clothing,2,25,11,50
1040,12/12/2023,21:24:00,112,Male,45,Beauty,1,50,21,50
1027,4/30/2022,21:00:00,131,Female,38,Beauty,2,25,7.5,50
1025,11/12/2022,16:41:00,103,Female,64,Beauty,1,50,16.5,50
1019,12/14/2023,21:22:00,56,Female,62,Clothing,2,25,25.75,50
1018,7/6/2023,19:13:00,4,Female,47,Electronics,2,25,13,50
1007,6/9/2023,10:09:00,15,Male,46,Clothing,2,25,11.5,50
996,7/3/2023,17:38:00,2,Male,62,Clothing,1,50,13.5,50
985,6/13/2023,22:33:00,113,Female,19,Electronics,2,25,9,50
973,9/3/2023,8:44:00,51,Male,60,Clothing,1,50,13,50
963,10/19/2023,18:24:00,76,Female,55,Beauty,1,50,13,50
958,1/1/2022,21:14:00,116,Male,62,Electronics,2,25,11,50
949,6/20/2023,20:28:00,21,Female,41,Electronics,2,25,9,50
944,8/23/2022,20:22:00,136,Male,44,Clothing,2,25,12,50
941,4/28/2023,9:58:00,39,Female,57,Clothing,2,25,6.5,50
935,9/10/2022,21:16:00,2,Female,34,Beauty,1,50,55.5,50
922,10/19/2023,22:54:00,103,Male,41,Electronics,1,50,60.5,50
919,10/28/2023,21:13:00,82,Female,22,Beauty,2,25,27.75,50
916,12/5/2023,12:56:00,68,Female,32,Electronics,1,50,26,50
906,7/19/2022,17:55:00,6,Female,20,Clothing,1,50,17,50
902,2/14/2022,17:16:00,108,Female,54,Beauty,1,50,21.5,50
896,12/30/2023,19:17:00,56,Female,30,Electronics,2,25,30.75,50
893,4/29/2023,18:52:00,1,Male,49,Electronics,1,50,17,50
892,9/13/2023,11:39:00,1,Male,20,Electronics,1,50,24,50
890,12/25/2023,14:44:00,76,Male,34,Electronics,2,25,13.5,50
889,9/20/2023,22:32:00,39,Female,35,Electronics,1,50,57.5,50
882,10/22/2023,21:41:00,144,Female,64,Electronics,2,25,13.25,50
866,7/6/2023,18:16:00,4,Male,24,Electronics,1,50,22.5,50
863,11/12/2023,22:40:00,4,Female,30,Electronics,2,25,11.25,50
857,11/20/2023,12:09:00,62,Male,60,Electronics,2,25,12,50
854,10/1/2022,15:42:00,84,Male,29,Clothing,1,50,22,50
851,11/30/2023,17:23:00,30,Male,32,Electronics,2,25,27.75,50
849,6/25/2023,19:33:00,5,Male,32,Clothing,2,25,12.5,50
846,12/22/2023,18:46:00,13,Male,42,Beauty,1,50,59.5,50
840,7/1/2023,18:59:00,60,Male,62,Clothing,2,25,11.75,50
836,6/21/2023,6:32:00,2,Female,22,Clothing,1,50,27.5,50
811,4/15/2023,18:34:00,2,Male,61,Beauty,2,25,6.75,50
798,1/20/2023,21:19:00,73,Male,61,Clothing,1,50,15,50
792,1/4/2023,22:50:00,4,Female,20,Beauty,1,50,26.5,50
780,7/6/2022,11:30:00,107,Male,52,Electronics,2,25,13.25,50
774,11/6/2023,9:04:00,2,Female,40,Clothing,2,25,6.5,50
771,12/24/2023,12:23:00,70,Male,24,Electronics,2,25,11.75,50
770,12/11/2022,22:49:00,71,Male,32,Clothing,1,50,55,50
763,4/23/2022,9:43:00,58,Male,34,Clothing,2,25,11.5,50
762,11/27/2023,17:49:00,56,Female,24,Electronics,2,25,10.25,50
751,11/8/2023,19:58:00,115,Female,42,Clothing,2,25,24.75,50
737,3/23/2023,21:11:00,26,Female,33,Clothing,1,50,14,50
730,2/20/2022,19:38:00,131,Female,36,Clothing,2,25,13.25,50
712,9/12/2023,14:15:00,108,Female,57,Beauty,2,25,11.5,50
705,9/30/2022,7:28:00,37,Male,60,Electronics,2,25,6.25,50
694,6/30/2023,17:47:00,3,Female,39,Electronics,2,25,10,50
685,7/4/2023,22:15:00,90,Male,57,Electronics,2,25,7.75,50
665,10/3/2023,22:49:00,1,Male,57,Clothing,1,50,19,50
629,1/5/2023,19:55:00,39,Male,62,Electronics,2,25,8,50
627,10/24/2022,18:14:00,79,Male,57,Clothing,1,50,55.5,50
618,10/13/2022,10:22:00,5,Female,27,Beauty,1,50,26,50
606,6/13/2023,20:19:00,2,Male,22,Electronics,1,50,19.5,50
586,12/20/2023,14:57:00,84,Male,50,Electronics,1,50,21.5,50
574,9/17/2023,20:12:00,24,Female,63,Electronics,2,25,24.75,50
571,10/20/2022,12:51:00,87,Female,41,Electronics,1,50,16,50
562,11/9/2023,9:26:00,3,Male,54,Electronics,2,25,7.25,50
560,10/23/2023,22:51:00,7,Female,25,Electronics,1,50,19,50
556,2/5/2022,17:37:00,42,Female,18,Electronics,1,50,12.5,50
545,12/19/2023,17:18:00,61,Male,27,Clothing,2,25,8.25,50
542,6/1/2023,18:41:00,50,Female,20,Beauty,1,50,24,50
527,4/21/2023,11:35:00,1,Male,57,Clothing,2,25,11.5,50
525,9/5/2022,14:15:00,98,Female,47,Beauty,2,25,7,50
505,12/17/2022,7:25:00,86,Male,24,Beauty,1,50,19.5,50
493,12/1/2022,20:10:00,95,Male,41,Beauty,2,25,7.75,50
473,9/25/2022,10:09:00,1,Male,64,Beauty,1,50,14.5,50
460,5/1/2023,23:00:00,2,Male,40,Beauty,1,50,19,50
450,12/1/2023,6:35:00,2,Female,59,Beauty,2,25,11,50
446,11/2/2022,19:57:00,104,Male,21,Electronics,1,50,13,50
434,10/26/2022,6:09:00,50,Female,43,Electronics,2,25,8.25,50
429,9/8/2023,14:29:00,80,Male,64,Electronics,2,25,6.75,50
391,3/25/2022,7:37:00,68,Male,19,Beauty,2,25,6.25,50
389,11/11/2022,19:06:00,109,Male,21,Clothing,2,25,12.25,50
375,9/22/2023,17:32:00,25,Male,32,Clothing,1,50,52,50
367,12/30/2022,7:03:00,123,Female,57,Electronics,1,50,18,50
359,12/15/2022,21:49:00,122,Male,50,Clothing,1,50,22.5,50
349,12/4/2023,17:05:00,78,Female,57,Beauty,1,50,48.5,50
343,11/9/2022,18:44:00,68,Male,21,Electronics,2,25,30,50
339,8/18/2022,10:27:00,33,Female,22,Electronics,2,25,10.25,50
325,9/16/2023,22:02:00,6,Female,52,Electronics,2,25,31.25,50
321,9/24/2023,19:53:00,30,Female,26,Electronics,2,25,9.5,50
316,2/1/2023,17:25:00,3,Female,48,Clothing,2,25,13.75,50
307,11/11/2022,22:54:00,32,Female,26,Electronics,2,25,8.5,50
306,1/4/2022,22:05:00,148,Male,54,Electronics,1,50,26.5,50
286,10/5/2022,22:56:00,92,Male,55,Electronics,2,25,27.75,50
273,9/26/2023,20:24:00,1,Female,22,Beauty,1,50,14.5,50
261,2/6/2022,17:48:00,16,Male,21,Clothing,2,25,8.25,50
258,12/29/2023,17:40:00,109,Female,37,Clothing,1,50,22,50
250,12/24/2022,23:00:00,91,Male,48,Electronics,1,50,60.5,50
249,9/28/2022,20:17:00,109,Male,20,Clothing,1,50,53.5,50
246,12/7/2023,20:05:00,4,Female,48,Electronics,2,25,13.25,50
234,12/9/2023,17:42:00,64,Female,62,Electronics,2,25,13.75,50
226,9/23/2022,17:02:00,69,Female,61,Clothing,1,50,57.5,50
224,11/11/2022,21:32:00,99,Female,25,Clothing,1,50,24,50
207,8/6/2023,8:34:00,3,Female,42,Beauty,2,25,10.25,50
189,1/2/2022,9:44:00,143,Male,63,Beauty,1,50,14.5,50
172,10/21/2022,18:09:00,52,Male,32,Beauty,2,25,28,50
170,9/21/2023,20:46:00,125,Female,25,Clothing,2,25,12.5,50
151,10/12/2023,15:49:00,108,Male,29,Clothing,1,50,18,50
143,2/11/2023,22:20:00,118,Female,45,Clothing,1,50,27.5,50
141,11/1/2022,19:26:00,54,Female,22,Electronics,1,50,59,50
135,4/18/2022,7:22:00,104,Male,20,Clothing,2,25,13,50
134,8/25/2022,9:03:00,132,Male,49,Electronics,1,50,16,50
127,5/20/2023,19:37:00,40,Female,33,Clothing,2,25,7.5,50
120,3/31/2023,19:35:00,4,Male,60,Beauty,1,50,12.5,50
113,10/8/2022,19:14:00,72,Female,41,Electronics,2,25,26.25,50
106,5/17/2023,18:58:00,1,Female,46,Clothing,1,50,15,50
102,4/17/2023,21:34:00,5,Female,47,Beauty,2,25,7.25,50
81,6/7/2023,22:48:00,4,Male,40,Electronics,1,50,14.5,50
63,2/3/2022,11:49:00,127,Male,57,Electronics,2,25,6.25,50
59,11/14/2022,18:28:00,61,Male,62,Clothing,1,50,27,50
41,10/11/2022,10:36:00,88,Male,34,Clothing,2,25,13.25,50
40,6/7/2022,21:33:00,78,Male,45,Beauty,1,50,24.5,50
27,12/14/2023,19:44:00,39,Female,38,Beauty,2,25,8.25,50
25,11/20/2022,14:32:00,61,Female,64,Beauty,1,50,19,50
19,11/26/2023,19:39:00,30,Female,62,Clothing,2,25,28.5,50
18,9/6/2023,19:13:00,5,Female,47,Electronics,2,25,12.5,50
7,7/6/2023,6:24:00,38,Male,46,Clothing,2,25,13.25,50
1995,12/10/2023,22:18:00,5,Female,41,Clothing,1,30,14.7,30
1974,2/19/2023,20:20:00,3,Male,47,Beauty,1,30,12.9,30
1940,6/15/2022,9:47:00,56,Female,20,Electronics,1,30,11.1,30
1933,1/12/2022,11:04:00,121,Male,22,Beauty,1,30,14.4,30
1926,8/7/2023,20:22:00,74,Male,22,Electronics,1,30,9.6,30
1901,11/29/2023,11:05:00,4,Male,31,Electronics,1,30,8.4,30
1894,12/29/2023,18:11:00,92,Male,52,Electronics,1,30,30,30
1879,11/18/2022,15:27:00,66,Male,23,Clothing,1,30,16.2,30
1878,1/24/2023,22:56:00,97,Female,20,Clothing,1,30,7.5,30
1874,5/14/2022,20:58:00,126,Male,60,Beauty,1,30,12.6,30
1804,1/10/2023,22:46:00,74,Male,42,Electronics,1,30,14.7,30
1802,7/13/2022,22:17:00,33,Female,46,Beauty,1,30,9.6,30
1793,12/11/2022,6:05:00,88,Male,54,Beauty,1,30,10.8,30
1772,2/3/2022,19:06:00,59,Male,26,Electronics,1,30,13.2,30
1753,7/17/2022,7:40:00,28,Female,32,Clothing,1,30,10.5,30
1749,5/7/2023,19:55:00,2,Male,42,Beauty,1,30,9,30
1747,9/5/2023,18:22:00,87,Male,23,Beauty,1,30,16.2,30
1734,2/28/2022,8:58:00,72,Female,27,Clothing,1,30,14.4,30
1733,9/3/2023,20:52:00,146,Male,34,Beauty,1,30,36.6,30
1670,10/24/2023,21:32:00,58,Male,27,Beauty,1,30,34.2,30
1659,7/27/2023,9:29:00,22,Female,39,Electronics,1,30,9,30
1650,9/23/2022,16:24:00,89,Male,55,Electronics,1,30,10.8,30
1617,5/1/2022,17:09:00,77,Male,34,Electronics,1,30,35.1,30
1601,9/14/2023,11:48:00,1,Male,19,Clothing,1,30,13.5,30
1579,9/28/2023,17:38:00,119,Female,38,Electronics,1,30,28.8,30
1566,10/3/2022,18:17:00,56,Female,64,Clothing,1,30,15.6,30
1518,5/18/2023,20:03:00,3,Female,40,Clothing,1,30,12.6,30
1489,4/28/2023,18:30:00,2,Male,44,Electronics,1,30,10.5,30
1485,9/24/2022,18:29:00,66,Male,24,Electronics,1,30,15.6,30
1483,3/5/2023,19:53:00,1,Male,55,Clothing,1,30,8.7,30
1451,9/23/2022,12:10:00,94,Female,45,Electronics,1,30,13.2,30
1438,1/7/2022,10:00:00,72,Female,42,Clothing,1,30,13.8,30
1396,6/7/2022,6:23:00,9,Female,55,Beauty,1,30,8.4,30
1387,7/26/2022,17:48:00,37,Male,44,Beauty,1,30,15.6,30
1376,7/15/2023,19:49:00,3,Female,64,Beauty,1,30,9.9,30
1345,9/29/2022,17:50:00,98,Male,62,Electronics,1,30,11.4,30
1344,12/18/2022,6:12:00,144,Female,42,Beauty,1,30,11.1,30
1305,4/5/2023,18:24:00,5,Female,18,Beauty,1,30,7.8,30
1268,6/9/2022,9:33:00,15,Female,28,Electronics,1,30,14.1,30
1255,1/20/2023,7:08:00,4,Male,48,Clothing,1,30,7.8,30
1195,9/21/2022,7:07:00,55,Male,52,Clothing,1,30,12,30
1140,5/22/2022,19:26:00,154,Male,38,Electronics,1,30,15.9,30
1116,8/15/2022,22:26:00,145,Female,23,Clothing,1,30,12.3,30
1100,1/20/2023,18:15:00,136,Male,41,Electronics,1,30,13.2,30
1090,2/18/2023,19:54:00,4,Female,51,Electronics,1,30,7.5,30
1066,10/6/2023,18:11:00,4,Female,45,Electronics,1,30,8.4,30
1057,9/19/2023,22:31:00,114,Female,63,Beauty,1,30,15.9,30
1045,2/26/2022,17:28:00,110,Female,55,Electronics,1,30,9.9,30
1029,7/18/2023,19:23:00,117,Female,42,Electronics,1,30,12.3,30
1006,10/29/2023,19:23:00,2,Female,45,Beauty,1,30,14.1,30
1003,1/26/2022,7:59:00,80,Male,50,Electronics,1,30,15.9,30
995,3/4/2023,22:38:00,4,Female,41,Clothing,1,30,9.9,30
974,12/28/2023,18:39:00,3,Male,47,Beauty,1,30,11.7,30
940,1/5/2022,8:11:00,46,Female,20,Electronics,1,30,9.6,30
933,9/19/2022,7:53:00,81,Male,22,Beauty,1,30,12.9,30
926,10/6/2023,22:53:00,53,Male,22,Electronics,1,30,15.6,30
901,8/2/2023,6:38:00,2,Male,31,Electronics,1,30,12,30
894,9/22/2022,22:53:00,111,Male,52,Electronics,1,30,30.6,30
879,11/13/2022,16:51:00,50,Male,23,Clothing,1,30,15.3,30
878,10/26/2023,18:53:00,31,Female,20,Clothing,1,30,11.7,30
874,1/17/2022,18:14:00,90,Male,60,Beauty,1,30,12.6,30
804,12/11/2023,17:12:00,99,Male,42,Electronics,1,30,10.8,30
802,9/22/2023,18:00:00,57,Female,46,Beauty,1,30,9.9,30
793,5/27/2022,10:53:00,1,Male,54,Beauty,1,30,14.7,30
772,4/14/2023,21:47:00,25,Male,26,Electronics,1,30,16.2,30
753,7/6/2022,10:07:00,70,Female,32,Clothing,1,30,15.9,30
749,7/26/2023,20:33:00,2,Male,42,Beauty,1,30,8.4,30
747,10/21/2022,18:12:00,51,Male,23,Beauty,1,30,9.3,30
734,3/12/2022,8:54:00,77,Female,27,Clothing,1,30,15.6,30
733,10/25/2022,21:07:00,143,Male,34,Beauty,1,30,28.5,30
670,9/29/2023,17:24:00,59,Male,27,Beauty,1,30,35.7,30
659,6/9/2023,6:08:00,75,Female,39,Electronics,1,30,8.1,30
650,10/8/2023,12:41:00,98,Male,55,Electronics,1,30,15,30
617,8/6/2022,19:12:00,30,Male,34,Electronics,1,30,28.5,30
601,6/5/2023,9:23:00,5,Male,19,Clothing,1,30,13.2,30
579,10/6/2023,17:43:00,41,Female,38,Electronics,1,30,36.6,30
566,11/26/2022,19:15:00,106,Female,64,Clothing,1,30,8.4,30
518,7/31/2023,17:01:00,2,Female,40,Clothing,1,30,16.2,30
489,10/31/2023,22:01:00,1,Male,44,Electronics,1,30,14.4,30
485,11/8/2022,17:30:00,101,Male,24,Electronics,1,30,11.4,30
483,2/6/2023,17:25:00,2,Male,55,Clothing,1,30,8.4,30
451,10/9/2023,15:38:00,74,Female,45,Electronics,1,30,13.5,30
438,8/31/2022,10:15:00,88,Female,42,Clothing,1,30,15.9,30
396,12/15/2022,7:11:00,29,Female,55,Beauty,1,30,10.8,30
387,1/26/2023,21:58:00,118,Male,44,Beauty,1,30,9,30
376,1/29/2023,18:21:00,4,Female,64,Beauty,1,30,12,30
345,12/7/2022,18:56:00,104,Male,62,Electronics,1,30,13.5,30
344,7/17/2022,9:47:00,69,Female,42,Beauty,1,30,7.5,30
305,3/22/2023,22:09:00,4,Female,18,Beauty,1,30,14.4,30
268,4/14/2022,8:26:00,93,Female,28,Electronics,1,30,8.7,30
255,10/15/2023,11:44:00,19,Male,48,Clothing,1,30,14.7,30
195,8/14/2022,11:51:00,10,Male,52,Clothing,1,30,9.3,30
140,7/7/2022,20:20:00,61,Male,38,Electronics,1,30,14.4,30
116,6/22/2023,20:04:00,58,Female,23,Clothing,1,30,15,30
100,2/8/2022,19:34:00,21,Male,41,Electronics,1,30,9.3,30
90,9/10/2023,17:53:00,3,Female,51,Electronics,1,30,13.5,30
66,6/18/2023,22:49:00,3,Female,45,Electronics,1,30,9,30
57,10/11/2022,20:12:00,64,Female,63,Beauty,1,30,10.2,30
45,3/20/2022,18:27:00,121,Female,55,Electronics,1,30,10.5,30
29,3/8/2022,20:10:00,31,Female,42,Electronics,1,30,13.5,30
6,11/15/2023,22:16:00,2,Female,45,Beauty,1,30,15,30
3,6/14/2022,7:08:00,114,Male,50,Electronics,1,30,8.1,30
1989,9/6/2022,16:21:00,109,Female,44,Electronics,1,25,13.25,25
1979,8/17/2022,11:34:00,102,Female,19,Beauty,1,25,7.75,25
1967,2/23/2023,8:28:00,4,Male,62,Beauty,1,25,12.25,25
1955,9/15/2022,21:11:00,134,Male,58,Clothing,1,25,6.5,25
1952,12/17/2022,22:13:00,114,Female,57,Clothing,1,25,13.5,25
1945,4/19/2022,9:55:00,33,Male,30,Beauty,1,25,10.75,25
1907,11/17/2022,11:21:00,115,Female,45,Electronics,1,25,9,25
1877,1/25/2023,20:19:00,72,Female,58,Clothing,1,25,10.5,25
1855,12/27/2023,21:15:00,44,Male,54,Beauty,1,25,31.25,25
